openTime,symbol,expiry,open,high,low,close,volume
2022-03-10 00:00:00+00:00,BTCUSDT_220325,2022-03-25 00:00:00+00:00,41999.0,42095.2,38550.0,39430.7,4330.28
2022-03-11 00:00:00+00:00,BTCUSDT_220325,2022-03-25 00:00:00+00:00,39436.1,40299.0,38276.2,38750.2,3964.667
2022-03-12 00:00:00+00:00,BTCUSDT_220325,2022-03-25 00:00:00+00:00,38750.1,39638.1,38677.6,38834.3,1298.62
2022-03-13 00:00:00+00:00,BTCUSDT_220325,2022-03-25 00:00:00+00:00,38833.9,39364.0,37550.0,37773.3,1821.599
2022-03-14 00:00:00+00:00,BTCUSDT_220325,2022-03-25 00:00:00+00:00,37774.8,39975.0,37561.5,39716.3,2655.494
2022-03-15 00:00:00+00:00,BTCUSDT_220325,2022-03-25 00:00:00+00:00,39719.9,39950.0,38100.9,39327.7,2309.576
2022-03-16 00:00:00+00:00,BTCUSDT_220325,2022-03-25 00:00:00+00:00,39325.2,41806.0,38821.7,41151.5,5652.295
2022-03-17 00:00:00+00:00,BTCUSDT_220325,2022-03-25 00:00:00+00:00,41148.4,41500.0,40515.0,40922.6,1941.222
2022-03-18 00:00:00+00:00,BTCUSDT_220325,2022-03-25 00:00:00+00:00,40927.0,42389.0,40111.9,41784.7,2295.392
2022-03-19 00:00:00+00:00,BTCUSDT_220325,2022-03-25 00:00:00+00:00,41793.9,42445.0,41520.0,42214.6,1441.559
2022-03-20 00:00:00+00:00,BTCUSDT_220325,2022-03-25 00:00:00+00:00,42214.6,42316.1,40935.5,41284.5,1755.553
2022-03-21 00:00:00+00:00,BTCUSDT_220325,2022-03-25 00:00:00+00:00,41287.6,41570.0,40500.0,41001.5,2349.663
2022-03-22 00:00:00+00:00,BTCUSDT_220325,2022-03-25 00:00:00+00:00,41000.0,43451.2,40878.5,42367.6,3499.038
2022-03-23 00:00:00+00:00,BTCUSDT_220325,2022-03-25 00:00:00+00:00,42367.6,42996.9,41737.6,42845.1,2141.763
2022-03-24 00:00:00+00:00,BTCUSDT_220325,2022-03-25 00:00:00+00:00,42845.1,44200.0,42540.0,43956.8,3000.939
2022-03-25 00:00:00+00:00,BTCUSDT_220325,2022-03-25 00:00:00+00:00,43961.0,44414.4,43813.2,44081.9,575.15
2022-03-22 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,43600.0,43876.2,42375.7,42865.6,340.424
2022-03-23 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,42865.6,43800.0,42313.0,43766.0,499.85
2022-03-24 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,43761.7,44899.0,43320.6,44640.1,638.69
2022-03-25 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,44641.9,45664.5,44165.4,44941.8,2130.711
2022-03-26 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,44938.3,45345.7,44679.7,45065.3,686.732
2022-03-27 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,45067.1,47600.0,44956.0,47409.4,1413.129
2022-03-28 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,47414.3,48812.9,47224.1,47714.6,1616.845
2022-03-29 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,47722.5,48706.8,47528.9,48009.8,1327.633
2022-03-30 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,48006.2,48322.4,47128.0,47659.3,1067.561
2022-03-31 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,47659.5,48249.8,45739.4,46105.9,1408.749
2022-04-01 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,46088.7,47308.4,44770.0,46866.8,2067.451
2022-04-02 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,46860.0,47867.3,46187.4,46388.2,1010.851
2022-04-03 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,46383.7,48101.9,46080.8,47053.1,1057.507
2022-04-04 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,47043.6,47523.3,45672.5,47246.4,1235.263
2022-04-05 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,47200.0,47837.4,45924.7,46053.9,1135.954
2022-04-06 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,46056.5,46061.5,43550.1,43604.8,1964.268
2022-04-07 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,43606.3,44348.4,43134.9,43867.5,1157.786
2022-04-08 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,43863.4,44399.9,42444.2,42621.6,1461.33
2022-04-09 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,42621.6,43144.3,42463.0,43097.1,602.847
2022-04-10 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,43106.4,43806.6,42195.6,42498.1,885.533
2022-04-11 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,42499.0,42757.4,39444.1,39785.8,2340.942
2022-04-12 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,39769.5,40941.1,39465.1,40254.2,1731.978
2022-04-13 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,40265.9,41765.9,39786.3,41325.4,1663.857
2022-04-14 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,41325.9,41694.0,39714.0,40112.8,1403.222
2022-04-15 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,40123.9,41056.8,39909.4,40700.6,1170.575
2022-04-16 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,40709.0,40879.5,40165.7,40569.6,775.641
2022-04-17 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,40580.1,40786.1,39685.3,39822.0,751.049
2022-04-18 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,39821.9,41437.1,38633.4,40966.2,1863.226
2022-04-19 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,40962.4,41956.0,40727.4,41668.1,1174.754
2022-04-20 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,41668.8,42373.9,41032.1,41501.2,1279.517
2022-04-21 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,41507.8,43134.8,39851.4,40619.2,1642.601
2022-04-22 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,40613.8,40919.9,39301.8,39800.8,1424.084
2022-04-23 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,39811.4,40197.1,39405.2,39545.5,609.833
2022-04-24 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,39566.3,40077.7,39037.8,39570.5,836.376
2022-04-25 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,39567.3,40790.9,38235.1,40579.6,2177.758
2022-04-26 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,40579.1,40944.0,37818.2,38263.0,1938.126
2022-04-27 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,38253.7,39613.9,37982.1,39364.1,1858.492
2022-04-28 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,39367.3,40529.3,39012.8,39898.4,1956.822
2022-04-29 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,39889.0,40080.6,38300.9,38725.4,1426.924
2022-04-30 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,38725.1,38944.1,37668.6,37729.4,898.47
2022-05-01 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,37733.6,38870.0,37456.1,38603.5,1093.82
2022-05-02 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,38594.7,39358.6,38176.5,38672.7,1485.079
2022-05-03 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,38680.0,38817.2,37620.1,37845.7,953.598
2022-05-04 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,37848.3,40200.0,37771.9,39868.5,2059.044
2022-05-05 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,39868.0,40050.0,35616.9,36621.5,3070.703
2022-05-06 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,36614.4,36735.5,35323.3,36134.5,2437.758
2022-05-07 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,36124.7,36271.6,34844.7,35600.1,1116.911
2022-05-08 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,35580.9,35623.2,33732.9,34100.0,2563.335
2022-05-09 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,34115.7,34319.6,30060.0,30135.5,5090.121
2022-05-10 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,30104.6,32736.1,29769.2,31072.7,5591.795
2022-05-11 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,31080.0,32234.5,27718.3,29159.6,6860.777
2022-05-12 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,29149.0,30272.4,26251.9,29106.6,6259.354
2022-05-13 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,29110.4,31170.0,28831.8,29373.6,2863.757
2022-05-14 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,29369.2,30434.3,28681.4,30151.1,1427.979
2022-05-15 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,30148.3,31499.9,29531.8,31361.7,1647.658
2022-05-16 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,31349.0,31349.0,29120.1,29933.8,2336.678
2022-05-17 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,29928.8,30840.0,29487.4,30518.0,1839.973
2022-05-18 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,30515.1,30787.2,28677.8,28739.5,1992.676
2022-05-19 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,28739.8,30639.7,28718.2,30393.1,2097.391
2022-05-20 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,30392.9,30886.0,28762.5,29250.9,2062.514
2022-05-21 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,29253.6,29735.2,29001.0,29506.7,704.513
2022-05-22 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,29489.7,30594.4,29303.1,30348.8,1342.284
2022-05-23 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,30353.6,30726.8,28914.6,29172.2,2563.197
2022-05-24 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,29179.6,29946.1,28709.0,29743.8,1936.102
2022-05-25 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,29727.9,30313.5,29406.9,29590.6,1895.742
2022-05-26 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,29589.4,29941.4,28000.0,29264.7,2476.532
2022-05-27 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,29259.0,29446.9,28320.3,28674.6,2478.571
2022-05-28 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,28688.9,29335.0,28584.5,29093.0,1236.369
2022-05-29 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,29096.9,29666.0,28900.8,29539.2,989.964
2022-05-30 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,29539.2,32320.7,29363.0,31819.5,2858.583
2022-05-31 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,31821.0,32522.9,31300.2,31877.3,1952.605
2022-06-01 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,31896.3,32067.9,29373.2,29862.4,2929.314
2022-06-02 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,29859.1,30779.7,29652.4,30514.8,1618.728
2022-06-03 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,30514.7,30792.0,29320.0,29774.7,1344.045
2022-06-04 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,29785.3,30057.4,29548.3,29953.4,949.639
2022-06-05 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,29953.3,30284.7,29609.7,29991.7,873.732
2022-06-06 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,29995.0,31922.9,29968.4,31456.9,2574.398
2022-06-07 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,31448.9,31630.2,29239.5,31182.5,3825.745
2022-06-08 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,31167.4,31383.0,29870.7,30238.3,2724.198
2022-06-09 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,30246.8,30750.0,29970.8,30148.4,1418.028
2022-06-10 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,30149.0,30382.8,28827.3,29099.3,3249.748
2022-06-11 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,29099.5,29453.1,28111.6,28430.4,2107.893
2022-06-12 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,28443.1,28567.8,26562.3,26598.1,2731.696
2022-06-13 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,26585.1,26897.5,21911.9,22475.0,10224.331
2022-06-14 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,22470.9,23297.7,20783.8,22120.1,11580.59
2022-06-15 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,22116.8,22804.7,20078.7,22584.2,11176.087
2022-06-16 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,22576.3,22998.5,20215.5,20368.6,5310.777
2022-06-17 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,20379.7,21349.2,20223.4,20459.3,4544.632
2022-06-18 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,20459.3,20768.9,17555.0,18950.0,10216.107
2022-06-19 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,18943.3,20821.1,17898.0,20571.1,7731.135
2022-06-20 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,20565.5,21102.2,19616.2,20565.3,4732.398
2022-06-21 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,20562.7,21737.7,20344.1,20662.4,4946.317
2022-06-22 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,20666.0,20887.9,19759.8,19981.0,3425.675
2022-06-23 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,19974.5,21220.7,19867.8,21084.8,3087.685
2022-06-24 00:00:00+00:00,BTCUSDT_220624,2022-06-24 00:00:00+00:00,21095.9,21370.9,20757.2,20902.3,466.209
2022-06-20 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,19850.0,21227.6,19850.0,20723.2,461.658
2022-06-21 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20687.7,21850.0,20540.1,20836.2,668.03
2022-06-22 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20826.3,21023.0,19832.5,20044.4,765.606
2022-06-23 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20055.1,21311.1,19985.8,21177.2,1763.822
2022-06-24 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21179.4,21645.0,20785.6,21312.3,2338.723
2022-06-25 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21312.3,21709.8,20986.4,21564.7,1502.318
2022-06-26 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21570.7,21971.9,21013.6,21110.1,1873.909
2022-06-27 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21088.7,21665.0,20513.4,20785.5,2072.795
2022-06-28 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20787.7,21280.0,20229.1,20326.0,2053.547
2022-06-29 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20324.3,20509.3,19867.7,20154.4,2453.335
2022-06-30 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20161.8,20214.2,18628.5,19970.9,3469.813
2022-07-01 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,19986.0,20991.6,19027.5,19335.5,4263.854
2022-07-02 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,19340.7,19503.8,19035.2,19336.0,1788.299
2022-07-03 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,19341.3,19775.0,18855.1,19407.4,1877.078
2022-07-04 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,19409.9,20458.4,19129.8,20344.5,2620.597
2022-07-05 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20345.6,20890.0,19396.0,20315.9,3652.986
2022-07-06 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20310.8,20799.0,19875.4,20682.6,2239.436
2022-07-07 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20687.6,21934.9,20358.4,21703.0,2623.64
2022-07-08 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21713.3,22674.0,21279.0,21660.0,3768.618
2022-07-09 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21660.0,22097.3,21360.2,21693.6,1791.016
2022-07-10 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21699.8,21706.4,20711.1,20972.8,2032.117
2022-07-11 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20978.7,20978.7,19959.3,20058.4,2463.254
2022-07-12 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20056.6,20148.0,19305.2,19413.0,2587.84
2022-07-13 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,19417.3,20435.1,18995.2,20306.4,3807.033
2022-07-14 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20316.0,21024.9,19666.3,20692.0,3912.285
2022-07-15 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20683.5,21329.8,20478.3,20924.9,2625.712
2022-07-16 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20923.7,21700.9,20575.0,21306.3,2674.759
2022-07-17 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21301.1,21803.6,20847.0,20899.7,2594.639
2022-07-18 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20886.3,22897.0,20853.8,22578.5,5272.505
2022-07-19 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,22581.3,23953.6,21706.2,23513.1,6360.636
2022-07-20 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,23513.0,24401.8,23029.1,23345.0,4627.46
2022-07-21 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,23341.7,23579.4,22453.8,23274.5,3720.294
2022-07-22 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,23265.9,23893.7,22612.3,22808.8,2971.444
2022-07-23 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,22801.4,23126.7,22024.5,22571.8,2770.762
2022-07-24 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,22566.6,23161.1,22382.5,22716.7,2264.192
2022-07-25 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,22715.7,22811.6,21307.8,21416.8,3297.833
2022-07-26 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21422.2,21457.2,20833.9,21384.1,3372.32
2022-07-27 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21380.9,23258.2,21159.7,23092.2,3742.501
2022-07-28 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,23105.4,24377.9,22737.1,24029.5,4015.546
2022-07-29 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,24029.3,24718.5,23621.4,23983.4,2977.157
2022-07-30 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,23986.7,24928.0,23710.1,23858.6,2386.087
2022-07-31 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,23845.6,24404.3,23398.0,23484.9,1946.953
2022-08-01 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,23480.0,23694.7,23006.7,23433.5,1713.651
2022-08-02 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,23435.2,23625.0,22804.3,23132.2,2419.12
2022-08-03 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,23134.0,23787.9,22805.0,22963.6,2515.358
2022-08-04 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,22960.4,23363.2,22519.2,22736.7,2248.492
2022-08-05 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,22734.6,23625.0,22705.1,23487.3,2480.441
2022-08-06 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,23478.3,23531.3,23090.2,23143.3,1742.034
2022-08-07 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,23137.5,23594.8,23029.2,23347.3,1416.622
2022-08-08 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,23336.7,24429.8,23328.1,23975.3,3064.988
2022-08-09 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,23972.5,24090.1,23007.6,23287.4,2089.186
2022-08-10 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,23286.0,24403.9,22787.2,24086.7,3618.987
2022-08-11 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,24086.8,25095.4,23991.3,24076.7,3209.908
2022-08-12 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,24077.5,24610.5,23721.1,24539.8,1944.251
2022-08-13 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,24543.3,25040.5,24427.1,24576.3,1868.044
2022-08-14 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,24580.7,25195.4,24253.2,24419.9,2450.894
2022-08-15 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,24429.0,25336.2,23833.8,24207.5,3242.533
2022-08-16 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,24206.0,24352.8,23777.1,23963.6,2101.439
2022-08-17 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,23962.8,24561.1,23258.1,23409.0,3229.303
2022-08-18 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,23419.2,23684.9,23148.3,23239.0,1923.466
2022-08-19 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,23236.6,23249.0,20800.1,20853.9,5175.643
2022-08-20 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20854.6,21400.0,20758.8,21174.8,2166.061
2022-08-21 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21165.2,21850.8,21090.0,21526.1,1989.576
2022-08-22 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21530.0,21555.0,20901.0,21404.8,2342.121
2022-08-23 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21407.5,21707.4,20902.9,21536.2,1982.232
2022-08-24 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21551.9,21899.0,21162.1,21381.1,1757.434
2022-08-25 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21382.8,21836.4,21326.6,21567.4,1416.864
2022-08-26 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21561.9,21889.7,20090.5,20228.9,5131.235
2022-08-27 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20219.1,20348.1,19711.9,20030.4,2541.359
2022-08-28 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20032.6,20205.2,19500.0,19519.5,1836.31
2022-08-29 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,19527.0,20417.2,19523.1,20280.7,2470.874
2022-08-30 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20279.7,20566.4,19511.7,19780.4,3052.778
2022-08-31 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,19793.7,20481.3,19771.6,20035.8,2477.802
2022-09-01 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20030.3,20188.8,19533.4,20089.4,3543.675
2022-09-02 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20090.7,20430.1,19740.3,19940.1,3147.096
2022-09-03 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,19945.1,20053.0,19648.0,19820.9,1102.935
2022-09-04 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,19830.0,20029.9,19576.7,20003.4,1689.943
2022-09-05 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20008.0,20069.2,19618.0,19776.3,1991.049
2022-09-06 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,19786.5,20179.5,18570.6,18765.5,4851.452
2022-09-07 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,18762.0,19447.1,18500.0,19280.2,3547.806
2022-09-08 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,19278.8,19452.5,18998.0,19310.6,3800.848
2022-09-09 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,19307.9,21695.4,19288.1,21370.5,7511.683
2022-09-10 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21374.0,21888.3,21126.6,21647.8,3618.585
2022-09-11 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21651.9,21882.1,21355.2,21846.2,3282.896
2022-09-12 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,21846.8,22493.5,21553.1,22400.0,6886.793
2022-09-13 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,22394.6,22799.0,19852.1,20173.6,8634.492
2022-09-14 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20170.3,20537.6,19610.0,20231.5,4187.776
2022-09-15 00:00:00+00:00,BTCUSDT_220930,2022-09-30 00:00:00+00:00,20223.1,20334.1,19509.0,19707.6,4118.411
