date,open,high,low,close,volume,signal,ret,pos,turnover,cost,strategy_ret,equity,daily_pnl,year
2020-10-21 00:00:00+00:00,11910.0,13217.68,11886.95,12780.96,114584.456767,0.5969607209189238,0.07312936450828245,0.636532210545631,0.010985832646925875,1.647874897038881e-05,0.04653271729728385,126635.75816012283,5630.694422445173,2020
2020-10-22 00:00:00+00:00,12780.75,13185.0,12678.08,12968.52,70038.824144,0.5868447833137059,0.014674953994066264,0.5969607209189238,0.0395714896267072,5.9357234440060804e-05,0.008701013881309777,127737.61764974422,1101.8594896213908,2020
2020-10-23 00:00:00+00:00,12968.84,13027.69,12720.08,12923.07,50386.999841,0.5683673464942207,-0.003504640467840603,0.5868447833137059,0.010115937605217895,1.5173906407826844e-05,-0.00207185388235019,127472.96397069443,-264.6536790497921,2020
2020-10-24 00:00:00+00:00,12923.06,13166.73,12870.0,13111.73,35952.20907,0.5673114180355929,0.01459869829692173,0.5683673464942207,0.018477436819485216,2.7716155229227825e-05,0.008269707258061875,128527.12806604955,1054.164095355125,2020
2020-10-25 00:00:00+00:00,13111.73,13350.0,12888.0,13028.83,38481.579504,0.5428120666292521,-0.006322582908586449,0.5673114180355929,0.0010559284586277862,1.5838926879416794e-06,-0.003588457368205724,128065.91394632663,-461.21411972292117,2020
2020-10-26 00:00:00+00:00,13029.64,13238.81,12765.0,13052.19,60951.672986000005,0.529811990724394,0.0017929468724360298,0.5428120666292521,0.024499351406340852,3.674902710951128e-05,0.0009364841700739441,128185.8456474634,119.93170113676751,2020
2020-10-27 00:00:00+00:00,13052.15,13789.29,13019.87,13636.17,80811.01945,0.5116112869079072,0.04474191687371998,0.529811990724394,0.013000075904858077,1.9500113857287117e-05,0.02368530393383365,131221.96636163906,3036.1207141756604,2020
2020-10-28 00:00:00+00:00,13636.16,13859.48,12888.0,13266.4,94440.561226,0.46695104241978,-0.027116851725961233,0.5116112869079072,0.018200703816486752,2.730105572473013e-05,-0.013900588464134663,129397.90380979139,-1824.0625518476736,2020
2020-10-29 00:00:00+00:00,13266.4,13642.91,12920.77,13455.7,74872.602132,0.4510429250846712,0.014269131037809801,0.46695104241978,0.04466024448812722,6.699036673219083e-05,0.006595995245797534,130251.41176813692,853.5079583455372,2020
2020-10-30 00:00:00+00:00,13455.69,13669.98,13115.0,13560.1,70657.778881,0.44905498288386814,0.007758793671083675,0.4510429250846712,0.01590811733510883,2.3862176002663245e-05,0.0034756868165313516,130704.12488285403,452.71311471710214,2020
2020-10-31 00:00:00+00:00,13560.1,14100.0,13411.5,13791.0,67339.238515,0.43537675348135485,0.017027898024350785,0.44905498288386814,0.001987942200803061,2.981913301204592e-06,0.0076434805425718896,131703.15931823,999.034435375972,2020
2020-11-01 00:00:00+00:00,13791.0,13895.0,13603.0,13761.5,36285.648526,0.4459211622841913,-0.002139076209121904,0.43537675348135485,0.013678229402513287,2.051734410376993e-05,-0.0009518213994804682,131577.8014328117,-125.35788541828515,2020
2020-11-02 00:00:00+00:00,13761.49,13830.0,13195.05,13549.37,64566.421908,0.4225688397452315,-0.015414744032263838,0.4459211622841913,0.010544408802836469,1.5816613204254703e-05,-0.006889577188384647,130671.28601356242,-906.5154192492919,2020
2020-11-03 00:00:00+00:00,13549.63,14066.11,13284.99,14023.53,74115.630787,0.4161505733872046,0.034994985006682855,0.4225688397452315,0.023352322538959802,3.5028483808439706e-05,0.014752761727367308,132599.04836072915,1927.762347166732,2020
2020-11-04 00:00:00+00:00,14023.53,14259.0,13525.0,14144.01,93016.988262,0.4056402519335199,0.008591274807412841,0.4161505733872046,0.006418266358026892,9.627399537040338e-06,0.003565636537694859,133071.84837242775,472.80001169859315,2020
2020-11-05 00:00:00+00:00,14144.01,15750.0,14093.56,15590.02,143741.522673,0.3991662749011223,0.1022347976281126,0.4056402519335199,0.010510321453684746,1.576548218052712e-05,0.04145478358405949,138588.31304783752,5516.464675409778,2020
2020-11-06 00:00:00+00:00,15590.02,15960.0,15166.0,15579.92,122618.19769500001,0.3789326799080447,-0.0006478503555480408,0.3991662749011223,0.006473977032397604,9.710965548596406e-06,-0.00026831097866607544,138551.12828193197,-37.184765905549284,2020
2020-11-07 00:00:00+00:00,15579.93,15753.52,14344.22,14818.3,101431.206553,0.3285863204537994,-0.048884718278399464,0.3789326799080447,0.020233594993077586,3.035039248961638e-05,-0.0185543676962733,135980.39970305547,-2570.7285788765003,2020
2020-11-08 00:00:00+00:00,14818.3,15650.0,14703.88,15475.1,65547.178574,0.3307703869781536,0.04432357287948019,0.3285863204537994,0.050346359454245315,7.551953918136798e-05,0.014488600182652842,137950.56534703035,1970.1656439748767,2020
2020-11-09 00:00:00+00:00,15475.1,15840.0,14805.54,15328.41,108976.334134,0.31327160423816386,-0.009479098681107079,0.3307703869781536,0.0021840665243542112,3.276099786531317e-06,-0.0031386812387404254,137517.582495702,-432.98285132835736,2020
2020-11-10 00:00:00+00:00,15328.41,15460.0,15072.46,15297.21,61681.919605999996,0.3330778754237346,-0.002035436160697679,0.31327160423816386,0.017498782739989727,2.624817410998459e-05,-0.0006638925254961155,137426.2856005588,-91.29689514319762,2020
2020-11-11 00:00:00+00:00,15297.21,15965.0,15272.68,15684.24,78469.74645800001,0.33717097870258717,0.025300692086988485,0.3330778754237346,0.019806271185570767,2.9709406778356153e-05,0.008397391360305862,138580.30790393986,1154.0223033810616,2020
2020-11-12 00:00:00+00:00,15684.25,16340.7,15440.64,16291.86,102196.356592,0.3365834500768259,0.03874079968171884,0.33717097870258717,0.004093103278852539,6.1396549182788085e-06,0.01305613368948774,140389.63093066405,1809.3230267241888,2020
2020-11-13 00:00:00+00:00,16291.85,16480.0,15952.35,16320.7,75691.881014,0.33213391454222674,0.0017702091719422608,0.3365834500768259,0.00058752862576128,8.812929386419199e-07,0.0005949418175113253,140473.1545928497,83.52366218564566,2020
2020-11-14 00:00:00+00:00,16320.04,16326.99,15670.0,16070.45,59116.347179000004,0.32296053990674894,-0.015333288400620093,0.33213391454222674,0.004449535534599147,6.674303301898721e-06,-0.00509937940260477,139756.8286817,-716.3259111497027,2020
2020-11-15 00:00:00+00:00,16069.56,16180.0,15774.72,15957.0,43596.841513,0.32209305501169583,-0.007059540958716193,0.32296053990674894,0.009173374635477793,1.376006195321669e-05,-0.0022937132214740064,139436.2665959615,-320.5620857384929,2020
2020-11-16 00:00:00+00:00,15957.0,16880.0,15864.0,16713.57,81300.67592400001,0.3321012229375577,0.04741304756533182,0.32209305501169583,0.0008674848950531167,1.301227342579675e-06,0.015270112110389995,141565.47401913605,2129.20742317455,2020
2020-11-17 00:00:00+00:00,16713.08,17858.82,16538.0,17659.38,115221.40310200001,0.3433066209378898,0.05658934626175016,0.3321012229375577,0.0100081679258619,1.501225188879285e-05,0.018778378846875346,144223.84412190487,2658.370102768822,2020
2020-11-18 00:00:00+00:00,17659.38,18476.93,17214.45,17776.12,149019.788134,0.334391406492156,0.006610651110061427,0.3433066209378898,0.011205398000332045,1.6808097000498067e-05,0.0022526721977940006,144548.73316581728,324.88904391240794,2020
2020-11-19 00:00:00+00:00,17777.75,18179.8,17335.65,17802.82,93009.561008,0.3291918200667035,0.0015020150629045936,0.334391406492156,0.008915214445733788,1.3372821668600682e-05,0.0004888881077884706,144619.4013224579,70.66815664063324,2020
2020-11-20 00:00:00+00:00,17802.81,18815.22,17740.04,18655.67,88423.01848900001,0.3372829198997138,0.04790533185192003,0.3291918200667035,0.005199586425452485,7.799379638178727e-06,0.0157622440035948,146898.9276137563,2279.526291298389,2020
2020-11-21 00:00:00+00:00,18655.66,18965.9,18308.58,18703.8,75577.458394,0.3311879907627067,0.0025799127021437496,0.3372829198997138,0.008091099833010318,1.2136649749515478e-05,0.000858023839515889,147024.9703956482,126.04278189191245,2020
2020-11-22 00:00:00+00:00,18703.8,18750.0,17610.86,18414.43,81645.73777800001,0.3170512390767153,-0.015471187673093079,0.3311879907627067,0.006094929137007099,9.142393705510648e-06,-0.0051330139538699636,146270.28917104003,-754.6812246081827,2020
2020-11-23 00:00:00+00:00,18413.88,18766.0,18000.0,18368.0,82961.506093,0.3165141968468047,-0.0025213921907981662,0.3170512390767153,0.014136751685991433,2.120512752898715e-05,-0.0008206156458198995,146150.25748322767,-120.03168781235581,2020
2020-11-24 00:00:00+00:00,18368.01,19418.97,18018.0,19160.01,113581.50924099999,0.31850595401920107,0.043119011324041834,0.3165141968468047,0.0005370422299105782,8.055633448658672e-07,0.013646973674712513,148144.76619965374,1994.5087164260622,2020
2020-11-25 00:00:00+00:00,19160.0,19484.21,18500.27,18719.11,93266.576887,0.3226623674874595,-0.023011470244535204,0.31850595401920107,0.001991757172396358,2.987635758594537e-06,-0.007332277919378738,147058.5276015765,-1086.2385980772378,2020
2020-11-26 00:00:00+00:00,18718.83,18915.03,16188.0,17149.47,181005.246693,0.2672521474560998,-0.08385227716488652,0.3226623674874595,0.0041564134682584575,6.234620202387686e-06,-0.02706220888943931,143078.79900864925,-3979.7285929272475,2020
2020-11-27 00:00:00+00:00,17149.47,17457.62,16438.08,17139.52,85297.024787,0.2723647015875662,-0.000580192857272066,0.2672521474560998,0.0554102200313597,8.311533004703955e-05,-0.00023817311709168964,143044.72148509964,-34.077523549611215,2020
2020-11-28 00:00:00+00:00,17139.53,17880.49,16865.56,17719.85,64910.69997,0.2806097296678123,0.033859174585985974,0.2723647015875662,0.005112554131466385,7.668831197199577e-06,0.009214375150916176,144362.78921222166,1318.0677271220193,2020
2020-11-29 00:00:00+00:00,17719.84,18360.05,17517.0,18184.99,55329.016303,0.29078217279994384,0.02624965786956457,0.2806097296678123,0.008245028080246075,1.2367542120369112e-05,0.007353541856530706,145424.36702521922,1061.577812997566,2020
2020-11-30 00:00:00+00:00,18185.0,19863.16,18184.99,19695.87,115463.466888,0.295521848459184,0.08308390601259585,0.29078217279994384,0.010172443132131559,1.5258664698197339e-05,0.024144060050350743,148935.50167546037,3511.134650241147,2020
2020-12-01 00:00:00+00:00,19695.87,19888.0,18001.12,18764.96,127698.762652,0.26635312530876365,-0.047264223413334916,0.295521848459184,0.004739675659240161,7.109513488860242e-06,-0.013974720182585438,146854.16971429283,-2081.3319611675397,2020
2020-12-02 00:00:00+00:00,18764.96,19342.0,18330.0,19204.09,75911.01347800001,0.27121405941603655,0.023401595313818913,0.26635312530876365,0.02916872315042035,4.375308472563053e-05,0.006189334964320954,147763.09936156182,908.9296472689894,2020
2020-12-03 00:00:00+00:00,19204.08,19598.0,18867.2,19421.9,66689.391279,0.27180704717341,0.011341854781976135,0.27121405941603655,0.004860934107272896,7.291401160909344e-06,0.0030687790755660246,148216.55166902338,453.4523074615572,2020
2020-12-04 00:00:00+00:00,19422.34,19527.0,18565.31,18650.52,71283.6682,0.2575151339392739,-0.03971702047688441,0.27180704717341,0.000592987757373431,8.894816360601465e-07,-0.010796255539983871,146616.3679019494,-1600.1837670739915,2020
2020-12-05 00:00:00+00:00,18650.51,19177.0,18500.0,19147.66,42922.748573,0.2612583077780137,0.026655557056854073,0.2575151339392739,0.014291913234136089,2.1437869851204133e-05,0.00684277147587053,147619.6302021246,1003.2623001752072,2020
2020-12-06 00:00:00+00:00,19147.66,19420.0,18857.0,19359.4,37043.091861,0.2694504343935782,0.011058270305614348,0.2612583077780137,0.0037431738387397884,5.6147607581096825e-06,0.0028834502262385527,148045.28405822814,425.65385610354133,2020
2020-12-07 00:00:00+00:00,19358.67,19420.91,18902.88,19166.9,41372.296293,0.2766125364356277,-0.009943489984193699,0.2694504343935782,0.00819212661556451,1.2288189923346765e-05,-0.0026915658855525327,147646.8104221401,-398.4736360880488,2020
2020-12-08 00:00:00+00:00,19166.9,19294.84,18200.0,18324.11,61626.947614000004,0.26650259939744997,-0.04397111687335986,0.2766125364356277,0.007162102042049534,1.07431530630743e-05,-0.012173705321310574,145849.40166042955,-1797.4087617105397,2020
2020-12-09 00:00:00+00:00,18324.11,18639.57,17650.0,18541.28,79585.553801,0.2678572278342086,0.01185159879524833,0.26650259939744997,0.010109937038177752,1.5164905557266628e-05,0.0031433169803920997,146307.8525612488,458.4509008192399,2020
2020-12-10 00:00:00+00:00,18541.29,18557.32,17911.12,18254.63,52890.675094,0.2690248297295554,-0.015460097684733665,0.2678572278342086,0.0013546284367586536,2.0319426551379806e-06,-0.0041431308505339645,145701.6799836269,-606.1725776218809,2020
2020-12-11 00:00:00+00:00,18254.81,18292.73,17572.33,18036.53,72610.72425900001,0.2650261107383011,-0.011947653828097482,0.2690248297295554,0.0011676018953467593,1.751402843020139e-06,-0.003215966939614616,145233.10819775326,-468.57178587364615,2020
2020-12-12 00:00:00+00:00,18036.53,18948.66,18020.7,18808.69,49519.978432,0.27913009068849814,0.04281089544385752,0.2650261107383011,0.0039987189912542576,5.998078486881386e-06,0.011340007038222733,146880.05266689876,1646.9444691454992,2020
2020-12-13 00:00:00+00:00,18808.69,19411.0,18711.12,19174.99,56560.821744,0.2854580652173257,0.019475040526480303,0.27913009068849814,0.014103979950197021,2.1155969925295533e-05,0.005414913858393328,147675.3954996063,795.342832707538,2020
2020-12-14 00:00:00+00:00,19174.99,19349.0,19000.0,19273.14,47257.201294,0.3019776841772994,0.005118646737234167,0.2854580652173257,0.006327974528827551,9.491961793241327e-06,0.0014516670323486008,147889.7710027421,214.37550313581596,2020
2020-12-15 00:00:00+00:00,19273.69,19570.0,19050.0,19426.43,61834.366011000006,0.31159163755176983,0.007953556088940328,0.3019776841772994,0.016519618959973725,2.4779428439960587e-05,0.0023770170202724985,148241.30750553985,351.53650279773865,2020
2020-12-16 00:00:00+00:00,19426.43,21560.0,19278.6,21335.52,114306.33557,0.35018260056741846,0.098272816981813,0.31159163755176983,0.009613953374470408,1.4420930061705611e-05,0.03060656704012678,152778.46502182423,4537.15751628438,2020
2020-12-17 00:00:00+00:00,21335.52,23800.0,21230.0,22797.16,184882.47674800002,0.34612601266002235,0.06850735299631783,0.35018260056741846,0.03859096301564863,5.7886444523472943e-05,0.02393219658571723,156434.78928079063,3656.3242589664005,2020
2020-12-18 00:00:00+00:00,22797.15,23285.18,22350.0,23107.39,79646.134315,0.3521940703261156,0.013608274013078736,0.34612601266002235,0.004056587907396103,6.084881861094155e-06,0.004704092741470849,157170.67303755993,735.8837567692972,2020
2020-12-19 00:00:00+00:00,23107.39,24171.47,22750.0,23821.61,86045.06467699999,0.3531659510537489,0.030908726602182357,0.3521940703261156,0.006068057666093252,9.102086499139877e-06,0.010876768144120554,158880.18200724485,1709.5089696849172,2020
2020-12-20 00:00:00+00:00,23821.6,24295.0,23060.0,23455.52,76690.145685,0.35516883414781497,-0.015367978906547508,0.3531659510537489,0.000971880727633323,1.4578210914499846e-06,-0.005428904707396253,158017.63663923377,-862.5453680110804,2020
2020-12-21 00:00:00+00:00,23455.54,24102.77,21815.0,22719.71,88030.29724300001,0.33750341570116266,-0.03137044073207507,0.35516883414781497,0.0020028830940660436,3.0043246410990653e-06,-0.011144807186155329,156256.56054687756,-1761.0760923562048,2020
2020-12-22 00:00:00+00:00,22719.88,23837.1,22353.4,23810.79,87033.12616,0.34599177902923217,0.04802350029995983,0.33750341570116266,0.017665418446652315,2.6498127669978474e-05,0.016181597257492273,158785.0412784881,2528.480731610529,2020
2020-12-23 00:00:00+00:00,23810.79,24100.0,22600.0,23232.76,119047.259733,0.3259905318528434,-0.024275969003968445,0.34599177902923217,0.008488363328069515,1.2732544992104273e-05,-0.008412018248333644,157449.33861369104,-1335.7026647970488,2020
2020-12-24 00:00:00+00:00,23232.39,23794.43,22703.42,23729.2,69013.834252,0.33104361594216525,0.021368102627496777,0.3259905318528434,0.020001247176388792,3.000187076458319e-05,0.0069357972694592315,158541.37530652602,1092.0366928349831,2020
2020-12-25 00:00:00+00:00,23728.99,24789.86,23433.6,24712.47,79519.943569,0.33466298259497407,0.04143713230955948,0.33104361594216525,0.005053084089321869,7.579626133982803e-06,0.013709918487896513,160714.96463893753,2173.5893324115023,2020
2020-12-26 00:00:00+00:00,24712.47,26867.03,24500.0,26493.39,97806.513386,0.33288515044819117,0.07206564135434457,0.33466298259497407,0.0036193666528088198,5.42904997921323e-06,0.024112273428285445,164590.16781032883,3875.203171391302,2020
2020-12-27 00:00:00+00:00,26493.4,28422.0,25700.0,26281.66,148455.586214,0.30346593203378647,-0.007991804748278653,0.33288515044819117,0.0017778321467828984,2.6667482201743476e-06,-0.002663019874203482,164151.86092235142,-438.3068879774073,2020
2020-12-28 00:00:00+00:00,26281.54,27500.0,26101.0,27079.41,79721.74249599999,0.3092193276901757,0.03035386653658856,0.30346593203378647,0.029419218414404702,4.412882762160705e-05,0.009167235571733401,165656.67970096506,1504.8187786136405,2020
2020-12-29 00:00:00+00:00,27079.42,27410.0,25880.0,27385.0,69411.59260599999,0.3066825494639283,0.011284957833276321,0.3092193276901757,0.005753395656389215,8.630093484583824e-06,0.003480896980733102,166233.3135371744,576.6338362093375,2020
2020-12-30 00:00:00+00:00,27385.0,28996.0,27320.0,28875.54,95356.057826,0.31192069387351623,0.05442906700748584,0.3066825494639283,0.0025367782262473715,3.8051673393710574e-06,0.016688639867459373,169007.52144077077,2774.207903596369,2020
2020-12-31 00:00:00+00:00,28875.55,29300.0,27850.0,28923.63,75508.505152,0.30479131467086457,0.0016654233998740775,0.31192069387351623,0.005238144409587919,7.857216614381879e-06,0.0005116228058675308,169093.989543103,86.46810233223368,2020
2021-01-01 00:00:00+00:00,28923.63,29600.0,28624.57,29331.69,54182.925011,0.3085998265870228,0.014108187665241134,0.30479131467086457,0.0071293792026516645,1.0694068803977497e-05,0.004289358997308143,169819.29436854043,725.3048254374298,2021
2021-01-02 00:00:00+00:00,29331.7,33300.0,28946.53,32178.33,129993.873362,0.3016305242104879,0.09704998245924479,0.3085998265870228,0.0038085119161582193,5.712767874237329e-06,0.029943894989322307,174904.3454862728,5085.051117732364,2021
2021-01-03 00:00:00+00:00,32176.45,34778.11,31962.99,33000.05,120957.56675,0.28812497831527495,0.025536440206810118,0.3016305242104879,0.006969302376534869,1.0453953564802304e-05,0.007692115892485114,176249.7299818525,1345.3844955796958,2021
2021-01-04 00:00:00+00:00,33000.05,33600.0,28130.0,31988.71,140899.88569,0.24550911342958517,-0.03064662023239373,0.28812497831527495,0.013505545895212967,2.025831884281945e-05,-0.008850315108737728,174689.86433368316,-1559.8656481693324,2021
2021-01-05 00:00:00+00:00,31989.75,34360.0,29900.0,33949.53,116049.997038,0.2473870909855782,0.061297251436522426,0.24550911342958517,0.042615864885689775,6.392379732853466e-05,0.014985110058522452,177307.6111768318,2617.746843148634,2021
2021-01-06 00:00:00+00:00,33949.53,36939.21,33288.0,36769.36,127139.20131,0.26137775164355126,0.08305947092640165,0.2473870909855782,0.0018779775559930323,2.8169663339895484e-06,0.02054502392494972,180950.40029053547,3642.7891137036786,2021
2021-01-07 00:00:00+00:00,36769.36,40365.0,36300.0,39432.28,132825.70043700002,0.26176322001843133,0.0724222559217782,0.26137775164355126,0.013990660657973053,2.098599098695958e-05,0.01890858043080129,184371.91548841476,3421.5151978792856,2021
2021-01-08 00:00:00+00:00,39432.48,41950.0,36500.0,40582.81,139789.957499,0.2482607066882233,0.029177364331963496,0.26176322001843133,0.00038546837488007135,5.78202562320107e-07,0.007636982636623371,185779.9606056808,1408.0451172660396,2021
2021-01-09 00:00:00+00:00,40586.96,41380.0,38720.0,40088.22,75785.979675,0.238611906397204,-0.012187179744330034,0.2482607066882233,0.013502513330208021,2.0253769995312032e-05,-0.003045851625859087,185214.10241061792,-565.8581950628723,2021
2021-01-10 00:00:00+00:00,40088.22,41350.0,35111.11,38150.02,118209.544503,0.21125567793658903,-0.04834836767509265,0.238611906397204,0.009648800291019305,1.4473200436528957e-05,-0.011550969382583341,183074.69998445024,-2139.4024261676823,2021
2021-01-11 00:00:00+00:00,38150.02,38264.74,30420.0,35404.47,251156.138287,0.17628061409240228,-0.07196719687171849,0.21125567793658903,0.027356228460614973,4.103434269092246e-05,-0.01524451330702178,180283.81528435825,-2790.8847000919923,2021
2021-01-12 00:00:00+00:00,35410.37,36628.0,32531.0,34051.24,133948.151996,0.16283825849365197,-0.03822200981966406,0.17628061409240228,0.03497506384418675,5.246259576628013e-05,-0.00679026195862249,179059.64095167755,-1224.1743326807045,2021
2021-01-13 00:00:00+00:00,34049.15,37850.0,32380.0,37371.38,124477.914938,0.16754392450838676,0.09750423185763579,0.16283825849365197,0.013442355598750316,2.0163533398125476e-05,0.015857255778060547,181899.03547777596,2839.3945260984183,2021
2021-01-14 00:00:00+00:00,37371.38,40100.0,36701.23,39144.5,102950.389421,0.1705212447627097,0.04744593322483692,0.16754392450838676,0.004705666014734794,7.0584990221021915e-06,0.007942219355429934,183343.7175180816,1444.6820403056336,2021
2021-01-15 00:00:00+00:00,39145.21,39747.76,34408.0,36742.22,118300.920916,0.15371798417698734,-0.06136954105940806,0.1705212447627097,0.0029773202543229293,4.465980381484394e-06,-0.01046927651234797,181424.241442583,-1919.476075498591,2021
2021-01-16 00:00:00+00:00,36737.43,37950.0,35357.8,35994.98,86348.431508,0.15085260985446197,-0.020337366658846334,0.15371798417698734,0.016803260585722346,2.520489087858352e-05,-0.0031514238971447144,180852.4967525795,-571.7446900035138,2021
2021-01-17 00:00:00+00:00,35994.98,36852.5,33850.0,35828.61,80157.727384,0.1470096383776525,-0.004622033405769388,0.15085260985446197,0.0028653743225253714,4.298061483788057e-06,-0.0007015438635786076,180725.62079326986,-126.87595930963289,2021
2021-01-18 00:00:00+00:00,35824.99,37469.83,34800.0,36631.27,70698.11875,0.14809760128121566,0.02240276695076915,0.1470096383776525,0.0038429714768094814,5.764457215214222e-06,0.003287658210876183,181319.78486438654,594.1640711166838,2021
2021-01-19 00:00:00+00:00,36622.46,37850.0,35844.06,35891.49,79611.307769,0.14449299985981845,-0.02019531400358221,0.14809760128121566,0.0010879629035631666,1.6319443553447499e-06,-0.0029925095054068136,180777.18368466155,-542.6011797249957,2021
2021-01-20 00:00:00+00:00,35901.94,36415.31,33400.0,35468.23,89368.422918,0.13998024816483756,-0.011792767589197228,0.14449299985981845,0.0036046014213972077,5.406902132095812e-06,-0.0017093792677448424,180468.1669147897,-309.0167698718433,2021
2021-01-21 00:00:00+00:00,35468.23,35600.0,30071.0,30850.13,135004.076658,0.11516418330062733,-0.13020384721763678,0.13998024816483756,0.004512751694980888,6.769127542471332e-06,-0.01823273597308386,177177.7384758859,-3290.428438903793,2021
2021-01-22 00:00:00+00:00,30851.99,33826.53,28850.0,32945.17,142971.684049,0.12208087694988023,0.06791024867642359,0.11516418330062733,0.02481606486421023,3.722409729631535e-05,0.007783604229266515,178556.8198704187,1379.0813945327827,2021
2021-01-23 00:00:00+00:00,32950.0,33456.0,31390.16,32078.0,64595.287675,0.11992777780130082,-0.026321612545936124,0.12208087694988023,0.006916693649252903,1.0375040473879354e-05,-0.003223740582816731,177981.19900386373,-575.6208665549639,2021
2021-01-24 00:00:00+00:00,32078.0,33071.0,30900.0,32259.9,57978.037966,0.12553804394431398,0.005670553026996705,0.11992777780130082,0.002153099148579418,3.2296487228691273e-06,0.0006768271747092855,178101.6615159369,120.46251207316527,2021
2021-01-25 00:00:00+00:00,32259.45,34875.0,31910.0,32254.2,88499.226921,0.12788487817226687,-0.00017668994634212343,0.12553804394431398,0.0056102661430131595,8.41539921451974e-06,-3.059670946293571e-05,178096.21219114462,-5.449324792280095,2021
2021-01-26 00:00:00+00:00,32254.19,32921.88,30837.37,32467.77,84972.20691000001,0.13132928257856552,0.0066214632512975324,0.12788487817226687,0.0023468342279528986,3.520251341929348e-06,0.0008432647698723976,178246.39445253313,150.18226138851605,2021
2021-01-27 00:00:00+00:00,32464.01,32557.29,29241.72,30366.15,95911.961711,0.12402555842233143,-0.06472942243954538,0.13132928257856552,0.0034444044062986456,5.166606609447968e-06,-0.008506035217319843,176730.22434395962,-1516.1701085735112,2021
2021-01-28 00:00:00+00:00,30362.19,33783.98,29842.1,33364.86,92621.145617,0.13899954909325238,0.09875173507342883,0.12402555842233143,0.007303724156234093,1.0955586234351139e-05,0.01223678350142179,178892.83383741436,2162.6094934547436,2021
2021-01-29 00:00:00+00:00,33368.18,38531.9,31915.4,34252.2,231827.005626,0.13558038986521947,0.0265950464051099,0.13899954909325238,0.01497399067092095,2.2460986006381427e-05,0.0036742384724180177,179550.12876993968,657.2949325253139,2021
2021-01-30 00:00:00+00:00,34246.28,34933.0,32825.0,34262.88,84889.68134000001,0.14307171649925074,0.00031180478918146903,0.13558038986521947,0.003419159228032903,5.128738842049355e-06,3.7145876037016784e-05,179556.7983167654,6.669546825723955,2021
2021-01-31 00:00:00+00:00,34262.89,34342.69,32171.67,33092.98,68742.280384,0.14946172525315887,-0.03414482378597461,0.14307171649925074,0.0074913266340312645,1.1236989951046897e-05,-0.00489639553857488,178677.61721056642,-879.1811061989865,2021
2021-02-01 00:00:00+00:00,33092.97,34717.27,32296.16,33526.37,82718.276882,0.1551585700641409,0.013096130961913977,0.14946172525315887,0.006390008753908133,9.5850131308622e-06,0.0019477853145781119,179025.64284941298,348.0256388465641,2021
2021-02-02 00:00:00+00:00,33517.09,35984.33,33418.0,35466.24,78056.65987999999,0.1714733695451357,0.057861021041049066,0.1551585700641409,0.005696844810982038,8.545267216473057e-06,0.00896908801996387,180631.33959795997,1605.696748546994,2021
2021-02-03 00:00:00+00:00,35472.71,37662.63,35362.38,37618.87,80784.333663,0.18500978888320455,0.06069518505485805,0.1714733695451357,0.01631479948099479,2.4472199221492187e-05,0.010383135697300578,182506.85930819076,1875.5197102307866,2021
2021-02-04 00:00:00+00:00,37620.26,38708.27,36161.95,36936.66,92080.735898,0.18996458308357547,-0.018134781826248392,0.18500978888320455,0.013536419338068845,2.0304629007103267e-05,-0.003375416786124293,181890.82259169908,-616.0367164916825,2021
2021-02-05 00:00:00+00:00,36936.65,38310.12,36570.0,38290.24,66681.334275,0.19971276043789568,0.03664597719447271,0.18996458308357547,0.004954794200370927,7.4321913005563905e-06,0.006954005588137667,183155.6923884327,1264.8697967336338,2021
2021-02-06 00:00:00+00:00,38289.32,40955.51,38215.94,39186.94,98757.311183,0.20528615621921947,0.023418500380253615,0.19971276043789568,0.009748177354320209,1.4622266031480314e-05,0.004662351090224879,184009.62853052077,853.9361420880596,2021
2021-02-07 00:00:00+00:00,39181.01,39700.0,37351.0,38795.69,84363.679763,0.20433004426780946,-0.009984193713517775,0.20528615621921947,0.005573395781323792,8.360093671985688e-06,-0.002057976844068145,183630.9409759194,-378.6875546013762,2021
2021-02-08 00:00:00+00:00,38795.69,46794.45,37988.89,46374.87,138597.536914,0.21924697018244202,0.1953613919484356,0.20433004426780946,0.0009561119514100158,1.4341679271150237e-06,0.039916767697117606,190960.8945888583,7329.953612938902,2021
2021-02-09 00:00:00+00:00,46374.86,48142.19,44961.09,46420.42,115499.86171200001,0.2189159537264745,0.0009822129959609072,0.21924697018244202,0.014916925914632562,2.237538887194884e-05,0.0001929718345662992,190997.74466301754,36.85007415924338,2021
2021-02-10 00:00:00+00:00,46420.42,47310.0,43727.0,44807.58,97154.18220000001,0.2176706141009145,-0.03474419231881132,0.2189159537264745,0.00033101645596753104,4.965246839512966e-07,-0.0076065545226125806,189544.90990454223,-1452.8347584753064,2021
2021-02-11 00:00:00+00:00,44807.58,48678.9,43994.02,47969.51,89561.081454,0.2340869905625516,0.07056685498301851,0.2176706141009145,0.001245339625559977,1.8680094383399654e-06,0.015358462649885479,192456.0283237871,2911.1184192448563,2021
2021-02-12 00:00:00+00:00,47968.66,48985.8,46125.0,47287.6,85870.035697,0.22794367113961714,-0.014215488129855847,0.2340869905625516,0.0164163764616371,2.462456469245565e-05,-0.0033522854003880855,191810.86078982058,-645.1675339665089,2021
