ts,coin,gross_bps,best_buy,best_sell,mid_price
2026-08-03T15:55:28.552531+00:00,ATOM,0.000,binance,binance,1.34
2026-08-03T15:56:36.849610+00:00,BTC,0.181,binance,bybit,63692.52
2026-08-03T15:56:36.849610+00:00,ETH,0.537,binance,bybit,1862.96
2026-08-03T15:56:36.849610+00:00,SOL,0.000,binance,binance,73.60
2026-08-03T15:56:36.849610+00:00,BNB,0.000,binance,bybit,592.30
2026-08-03T15:56:36.849610+00:00,XRP,0.000,binance,bybit,1.08
2026-08-03T15:56:36.849610+00:00,DOGE,0.000,binance,binance,0.07
2026-08-03T15:56:36.849610+00:00,ADA,0.000,binance,bybit,0.20
2026-08-03T15:56:36.849610+00:00,AVAX,0.000,binance,binance,6.51
2026-08-03T15:56:36.849610+00:00,LINK,0.000,binance,bybit,8.25
2026-08-03T15:56:36.849610+00:00,DOT,0.000,bybit,bybit,0.83
2026-08-03T15:56:36.849610+00:00,TRX,0.000,binance,binance,0.33
2026-08-03T15:56:36.849610+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-03T15:56:36.849610+00:00,ATOM,0.000,binance,binance,1.34
2026-08-03T15:57:45.038249+00:00,BTC,0.338,bybit,binance,63667.18
2026-08-03T15:57:45.038249+00:00,ETH,1.182,binance,bybit,1861.27
2026-08-03T15:57:45.038249+00:00,SOL,0.000,binance,bybit,73.54
2026-08-03T15:57:45.038249+00:00,BNB,0.000,bybit,binance,592.10
2026-08-03T15:57:45.038249+00:00,XRP,0.000,binance,binance,1.08
2026-08-03T15:57:45.038249+00:00,DOGE,0.000,binance,binance,0.07
2026-08-03T15:57:45.038249+00:00,ADA,0.000,binance,bybit,0.20
2026-08-03T15:57:45.038249+00:00,AVAX,0.000,binance,binance,6.50
2026-08-03T15:57:45.038249+00:00,LINK,0.000,binance,bybit,8.24
2026-08-03T15:57:45.038249+00:00,DOT,0.000,bybit,bybit,0.82
2026-08-03T15:57:45.038249+00:00,TRX,0.000,binance,binance,0.33
2026-08-03T15:57:45.038249+00:00,SHIB,-2.033,binance,bybit,0.00
2026-08-03T15:57:45.038249+00:00,ATOM,0.000,bybit,binance,1.34
2026-08-03T15:58:53.333792+00:00,BTC,0.309,bybit,binance,63654.99
2026-08-03T15:58:53.333792+00:00,ETH,0.752,binance,bybit,1862.31
2026-08-03T15:58:53.333792+00:00,SOL,0.000,binance,bybit,73.57
2026-08-03T15:58:53.333792+00:00,BNB,0.000,binance,binance,592.25
2026-08-03T15:58:53.333792+00:00,XRP,0.923,binance,bybit,1.08
2026-08-03T15:58:53.333792+00:00,DOGE,0.000,binance,binance,0.07
2026-08-03T15:58:53.333792+00:00,ADA,0.000,binance,bybit,0.20
2026-08-03T15:58:53.333792+00:00,AVAX,0.000,binance,bybit,6.51
2026-08-03T15:58:53.333792+00:00,LINK,1.213,binance,bybit,8.24
2026-08-03T15:58:53.333792+00:00,DOT,0.000,bybit,bybit,0.83
2026-08-03T15:58:53.333792+00:00,TRX,0.000,binance,binance,0.33
2026-08-03T15:58:53.333792+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-03T15:58:53.333792+00:00,ATOM,0.000,bybit,binance,1.34
2026-08-03T16:00:01.618996+00:00,BTC,0.501,binance,bybit,63696.51
2026-08-03T16:00:01.618996+00:00,ETH,0.805,binance,bybit,1863.41
2026-08-03T16:00:01.618996+00:00,SOL,0.000,binance,binance,73.62
2026-08-03T16:00:01.618996+00:00,BNB,0.000,binance,binance,592.58
2026-08-03T16:00:01.618996+00:00,XRP,0.000,binance,binance,1.08
2026-08-03T16:00:01.618996+00:00,DOGE,0.000,bybit,binance,0.07
2026-08-03T16:00:01.618996+00:00,ADA,0.000,binance,binance,0.20
2026-08-03T16:00:01.618996+00:00,AVAX,0.000,binance,bybit,6.51
2026-08-03T16:00:01.618996+00:00,LINK,0.000,binance,bybit,8.25
2026-08-03T16:00:01.618996+00:00,DOT,0.000,bybit,bybit,0.83
2026-08-03T16:00:01.618996+00:00,TRX,0.000,binance,binance,0.33
2026-08-03T16:00:01.618996+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-03T16:00:01.618996+00:00,ATOM,0.000,bybit,binance,1.35
2026-08-03T16:01:09.901611+00:00,BTC,0.234,binance,bybit,63674.76
2026-08-03T16:01:09.901611+00:00,ETH,0.107,binance,bybit,1862.98
2026-08-03T16:01:09.901611+00:00,SOL,0.000,binance,bybit,73.57
2026-08-03T16:01:09.901611+00:00,BNB,0.507,binance,bybit,592.28
2026-08-03T16:01:09.901611+00:00,XRP,0.000,binance,binance,1.08
2026-08-03T16:01:09.901611+00:00,DOGE,0.000,bybit,binance,0.07
2026-08-03T16:01:09.901611+00:00,ADA,0.000,binance,binance,0.20
2026-08-03T16:01:09.901611+00:00,AVAX,0.000,binance,binance,6.52
2026-08-03T16:01:09.901611+00:00,LINK,0.000,binance,binance,8.25
2026-08-03T16:01:09.901611+00:00,DOT,0.000,bybit,bybit,0.83
2026-08-03T16:01:09.901611+00:00,TRX,0.000,binance,bybit,0.33
2026-08-03T16:01:09.901611+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-03T16:01:09.901611+00:00,ATOM,0.000,bybit,binance,1.34
2026-08-03T16:02:18.112184+00:00,BTC,0.187,bybit,binance,63759.40
2026-08-03T16:02:18.112184+00:00,ETH,0.000,binance,bybit,1865.20
2026-08-03T16:02:18.112184+00:00,SOL,0.000,binance,binance,73.62
2026-08-03T16:02:18.112184+00:00,BNB,1.181,binance,bybit,592.57
2026-08-03T16:02:18.112184+00:00,XRP,0.922,binance,bybit,1.08
2026-08-03T16:02:18.112184+00:00,DOGE,0.000,bybit,binance,0.07
2026-08-03T16:02:18.112184+00:00,ADA,0.000,binance,binance,0.19
2026-08-03T16:02:18.112184+00:00,AVAX,0.000,binance,binance,6.52
2026-08-03T16:02:18.112184+00:00,LINK,0.000,binance,bybit,8.25
2026-08-03T16:02:18.112184+00:00,DOT,0.000,binance,bybit,0.83
2026-08-03T16:02:18.112184+00:00,TRX,0.000,binance,bybit,0.33
2026-08-03T16:02:18.112184+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-03T16:02:18.112184+00:00,ATOM,0.000,binance,binance,1.35
2026-08-03T16:03:26.407159+00:00,BTC,0.923,binance,bybit,63848.96
2026-08-03T16:03:26.407159+00:00,ETH,0.321,binance,bybit,1867.85
2026-08-03T16:03:26.407159+00:00,SOL,0.000,binance,binance,73.69
2026-08-03T16:03:26.407159+00:00,BNB,1.349,binance,bybit,592.86
2026-08-03T16:03:26.407159+00:00,XRP,0.000,binance,binance,1.08
2026-08-03T16:03:26.407159+00:00,DOGE,0.000,binance,binance,0.07
2026-08-03T16:03:26.407159+00:00,ADA,0.000,binance,binance,0.20
2026-08-03T16:03:26.407159+00:00,AVAX,0.000,binance,binance,6.53
2026-08-03T16:03:26.407159+00:00,LINK,0.000,binance,bybit,8.27
2026-08-03T16:03:26.407159+00:00,DOT,1.211,binance,bybit,0.83
2026-08-03T16:03:26.407159+00:00,TRX,0.000,binance,bybit,0.33
2026-08-03T16:03:26.407159+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-03T16:03:26.407159+00:00,ATOM,0.000,bybit,binance,1.35
2026-08-03T16:04:34.661636+00:00,BTC,0.286,bybit,binance,63896.71
2026-08-03T16:04:34.661636+00:00,ETH,0.696,bybit,binance,1868.05
2026-08-03T16:04:34.661636+00:00,SOL,0.000,bybit,binance,73.76
2026-08-03T16:04:34.661636+00:00,BNB,1.181,binance,bybit,592.87
2026-08-03T16:04:34.661636+00:00,XRP,0.000,binance,bybit,1.08
2026-08-03T16:04:34.661636+00:00,DOGE,1.417,bybit,binance,0.07
2026-08-03T16:04:34.661636+00:00,ADA,0.000,binance,binance,0.20
2026-08-03T16:04:34.661636+00:00,AVAX,0.000,bybit,binance,6.54
2026-08-03T16:04:34.661636+00:00,LINK,0.000,binance,binance,8.27
2026-08-03T16:04:34.661636+00:00,DOT,-1.209,binance,bybit,0.83
2026-08-03T16:04:34.661636+00:00,TRX,0.000,binance,bybit,0.33
2026-08-03T16:04:34.661636+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-03T16:04:34.661636+00:00,ATOM,0.000,binance,binance,1.35
2026-08-03T16:05:42.950823+00:00,BTC,0.528,binance,bybit,63843.42
2026-08-03T16:05:42.950823+00:00,ETH,0.214,binance,bybit,1866.10
2026-08-03T16:05:42.950823+00:00,SOL,0.000,binance,bybit,73.64
2026-08-03T16:05:42.950823+00:00,BNB,0.000,binance,binance,592.54
2026-08-03T16:05:42.950823+00:00,XRP,0.923,binance,bybit,1.08
2026-08-03T16:05:42.950823+00:00,DOGE,0.000,binance,binance,0.07
2026-08-03T16:05:42.950823+00:00,ADA,0.000,binance,bybit,0.20
2026-08-03T16:05:42.950823+00:00,AVAX,0.000,binance,binance,6.55
2026-08-03T16:05:42.950823+00:00,LINK,0.000,binance,bybit,8.26
2026-08-03T16:05:42.950823+00:00,DOT,0.000,bybit,bybit,0.83
2026-08-03T16:05:42.950823+00:00,TRX,0.000,binance,bybit,0.33
2026-08-03T16:05:42.950823+00:00,SHIB,-2.033,binance,bybit,0.00
2026-08-03T16:05:42.950823+00:00,ATOM,0.000,binance,binance,1.34
2026-08-03T16:06:51.175960+00:00,BTC,0.152,binance,bybit,63862.51
2026-08-03T16:06:51.175960+00:00,ETH,0.857,binance,bybit,1867.08
2026-08-03T16:06:51.175960+00:00,SOL,0.000,binance,binance,73.63
2026-08-03T16:06:51.175960+00:00,BNB,0.000,binance,bybit,592.30
2026-08-03T16:06:51.175960+00:00,XRP,0.000,binance,bybit,1.08
2026-08-03T16:06:51.175960+00:00,DOGE,0.000,bybit,binance,0.07
2026-08-03T16:06:51.175960+00:00,ADA,0.000,binance,binance,0.19
2026-08-03T16:06:51.175960+00:00,AVAX,0.000,binance,binance,6.55
2026-08-03T16:06:51.175960+00:00,LINK,1.210,binance,bybit,8.27
2026-08-03T16:06:51.175960+00:00,DOT,-1.211,binance,bybit,0.83
2026-08-03T16:06:51.175960+00:00,TRX,0.000,binance,bybit,0.33
2026-08-03T16:06:51.175960+00:00,SHIB,2.033,binance,bybit,0.00
2026-08-03T16:06:51.175960+00:00,ATOM,0.000,binance,binance,1.34
2026-08-03T16:07:59.406625+00:00,BTC,0.564,binance,bybit,63831.40
2026-08-03T16:07:59.406625+00:00,ETH,0.214,binance,bybit,1865.58
2026-08-03T16:07:59.406625+00:00,SOL,0.000,binance,bybit,73.58
2026-08-03T16:07:59.406625+00:00,BNB,0.000,binance,binance,592.51
2026-08-03T16:07:59.406625+00:00,XRP,0.000,binance,bybit,1.08
2026-08-03T16:07:59.406625+00:00,DOGE,0.000,binance,binance,0.07
2026-08-03T16:07:59.406625+00:00,ADA,0.000,binance,bybit,0.19
2026-08-03T16:07:59.406625+00:00,AVAX,0.000,binance,binance,6.55
2026-08-03T16:07:59.406625+00:00,LINK,0.000,binance,bybit,8.26
2026-08-03T16:07:59.406625+00:00,DOT,0.000,bybit,bybit,0.83
2026-08-03T16:07:59.406625+00:00,TRX,0.000,binance,bybit,0.33
2026-08-03T16:07:59.406625+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-03T16:07:59.406625+00:00,ATOM,0.000,bybit,binance,1.34
2026-08-03T16:09:07.676972+00:00,BTC,0.204,bybit,binance,63689.35
2026-08-03T16:09:07.676972+00:00,ETH,0.645,bybit,binance,1861.86
2026-08-03T16:09:07.676972+00:00,SOL,0.000,binance,binance,73.47
2026-08-03T16:09:07.676972+00:00,BNB,0.000,bybit,binance,592.10
2026-08-03T16:09:07.676972+00:00,XRP,0.000,binance,bybit,1.08
2026-08-03T16:09:07.676972+00:00,DOGE,0.000,binance,binance,0.07
2026-08-03T16:09:07.676972+00:00,ADA,0.000,binance,binance,0.19
2026-08-03T16:09:07.676972+00:00,AVAX,0.000,bybit,binance,6.54
2026-08-03T16:09:07.676972+00:00,LINK,0.000,binance,binance,8.25
2026-08-03T16:09:07.676972+00:00,DOT,0.000,bybit,bybit,0.82
2026-08-03T16:09:07.676972+00:00,TRX,0.000,binance,bybit,0.33
2026-08-03T16:09:07.676972+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-03T16:09:07.676972+00:00,ATOM,0.000,bybit,binance,1.34
2026-08-03T16:10:15.947266+00:00,BTC,0.188,binance,bybit,63736.90
2026-08-03T16:10:15.947266+00:00,ETH,0.161,bybit,binance,1863.16
2026-08-03T16:10:15.947266+00:00,SOL,0.000,binance,bybit,73.54
2026-08-03T16:10:15.947266+00:00,BNB,0.000,binance,binance,592.15
2026-08-03T16:10:15.947266+00:00,XRP,0.000,binance,binance,1.08
2026-08-03T16:10:15.947266+00:00,DOGE,0.000,binance,binance,0.07
2026-08-03T16:10:15.947266+00:00,ADA,0.000,binance,bybit,0.19
2026-08-03T16:10:15.947266+00:00,AVAX,1.530,bybit,binance,6.54
2026-08-03T16:10:15.947266+00:00,LINK,0.000,binance,binance,8.25
2026-08-03T16:10:15.947266+00:00,DOT,0.000,bybit,bybit,0.82
2026-08-03T16:10:15.947266+00:00,TRX,0.000,binance,bybit,0.33
2026-08-03T16:10:15.947266+00:00,SHIB,0.000,binance,bybit,0.00
2026-08-03T16:10:15.947266+00:00,ATOM,0.000,binance,binance,1.34
2026-08-03T16:11:24.209899+00:00,BTC,0.742,binance,bybit,63727.63
2026-08-03T16:11:24.209899+00:00,ETH,0.376,binance,bybit,1863.10
2026-08-03T16:11:24.209899+00:00,SOL,0.000,binance,bybit,73.52
2026-08-03T16:11:24.209899+00:00,BNB,0.000,binance,binance,592.12
2026-08-03T16:11:24.209899+00:00,XRP,0.000,binance,bybit,1.08
2026-08-03T16:11:24.209899+00:00,DOGE,0.000,bybit,binance,0.07
2026-08-03T16:11:24.209899+00:00,ADA,0.000,binance,binance,0.19
2026-08-03T16:11:24.209899+00:00,AVAX,0.000,binance,binance,6.53
2026-08-03T16:11:24.209899+00:00,LINK,0.000,binance,binance,8.25
2026-08-03T16:11:24.209899+00:00,DOT,0.000,bybit,bybit,0.82
2026-08-03T16:11:24.209899+00:00,TRX,0.000,binance,bybit,0.33
2026-08-03T16:11:24.209899+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-03T16:11:24.209899+00:00,ATOM,0.000,binance,binance,1.34
2026-08-03T16:12:32.425636+00:00,BTC,0.162,bybit,binance,63747.21
2026-08-03T16:12:32.425636+00:00,ETH,0.376,bybit,binance,1863.39
2026-08-03T16:12:32.425636+00:00,SOL,0.000,binance,bybit,73.54
2026-08-03T16:12:32.425636+00:00,BNB,0.000,binance,binance,592.23
2026-08-03T16:12:32.425636+00:00,XRP,0.000,binance,binance,1.08
2026-08-03T16:12:32.425636+00:00,DOGE,0.000,binance,binance,0.07
2026-08-03T16:12:32.425636+00:00,ADA,0.000,binance,binance,0.19
2026-08-03T16:12:32.425636+00:00,AVAX,0.000,binance,binance,6.54
2026-08-03T16:12:32.425636+00:00,LINK,0.000,binance,binance,8.25
2026-08-03T16:12:32.425636+00:00,DOT,0.000,bybit,bybit,0.82
2026-08-03T16:12:32.425636+00:00,TRX,0.000,binance,bybit,0.33
2026-08-03T16:12:32.425636+00:00,SHIB,-4.073,binance,bybit,0.00
2026-08-03T16:12:32.425636+00:00,ATOM,0.000,binance,binance,1.34
2026-08-03T16:13:40.678141+00:00,BTC,0.234,binance,bybit,63800.76
2026-08-03T16:13:40.678141+00:00,ETH,1.287,bybit,binance,1864.59
2026-08-03T16:13:40.678141+00:00,SOL,0.000,binance,binance,73.59
2026-08-03T16:13:40.678141+00:00,BNB,1.350,binance,bybit,592.56
2026-08-03T16:13:40.678141+00:00,XRP,0.000,binance,bybit,1.08
2026-08-03T16:13:40.678141+00:00,DOGE,0.000,binance,binance,0.07
2026-08-03T16:13:40.678141+00:00,ADA,0.000,binance,bybit,0.19
2026-08-03T16:13:40.678141+00:00,AVAX,0.000,binance,binance,6.54
2026-08-03T16:13:40.678141+00:00,LINK,0.000,binance,binance,8.26
2026-08-03T16:13:40.678141+00:00,DOT,0.000,bybit,bybit,0.82
2026-08-03T16:13:40.678141+00:00,TRX,0.000,binance,binance,0.33
2026-08-03T16:13:40.678141+00:00,SHIB,-2.037,binance,bybit,0.00
2026-08-03T16:13:40.678141+00:00,ATOM,0.000,bybit,binance,1.34
2026-08-03T16:14:49.010729+00:00,BTC,0.594,bybit,binance,63805.69
2026-08-03T16:14:49.010729+00:00,ETH,0.161,bybit,binance,1865.20
2026-08-03T16:14:49.010729+00:00,SOL,0.000,binance,binance,73.59
2026-08-03T16:14:49.010729+00:00,BNB,0.844,binance,bybit,592.58
2026-08-03T16:14:49.010729+00:00,XRP,0.000,binance,binance,1.08
2026-08-03T16:14:49.010729+00:00,DOGE,0.000,binance,binance,0.07
2026-08-03T16:14:49.010729+00:00,ADA,0.000,binance,binance,0.19
2026-08-03T16:14:49.010729+00:00,AVAX,0.000,binance,binance,6.55
2026-08-03T16:14:49.010729+00:00,LINK,0.000,binance,binance,8.26
2026-08-03T16:14:49.010729+00:00,DOT,0.000,bybit,bybit,0.82
2026-08-03T16:14:49.010729+00:00,TRX,0.000,binance,binance,0.33
2026-08-03T16:14:49.010729+00:00,SHIB,-2.037,binance,bybit,0.00
2026-08-03T16:14:49.010729+00:00,ATOM,0.000,binance,binance,1.34
2026-08-03T16:15:57.224932+00:00,BTC,0.343,bybit,binance,63812.90
2026-08-03T16:15:57.224932+00:00,ETH,0.214,bybit,binance,1865.77
2026-08-03T16:15:57.224932+00:00,SOL,0.000,binance,bybit,73.60
2026-08-03T16:15:57.224932+00:00,BNB,0.169,binance,bybit,592.60
2026-08-03T16:15:57.224932+00:00,XRP,0.000,binance,bybit,1.08
2026-08-03T16:15:57.224932+00:00,DOGE,0.000,binance,bybit,0.07
2026-08-03T16:15:57.224932+00:00,ADA,0.000,binance,bybit,0.19
2026-08-03T16:15:57.224932+00:00,AVAX,1.528,bybit,binance,6.55
2026-08-03T16:15:57.224932+00:00,LINK,0.000,binance,binance,8.26
2026-08-03T16:15:57.224932+00:00,DOT,0.000,bybit,bybit,0.82
2026-08-03T16:15:57.224932+00:00,TRX,0.000,binance,bybit,0.33
2026-08-03T16:15:57.224932+00:00,SHIB,-2.037,binance,bybit,0.00
2026-08-03T16:15:57.224932+00:00,ATOM,0.000,binance,binance,1.34
2026-08-03T16:17:05.469785+00:00,BTC,0.297,binance,bybit,63900.95
2026-08-03T16:17:05.469785+00:00,ETH,0.161,binance,bybit,1868.53
2026-08-03T16:17:05.469785+00:00,SOL,0.000,bybit,binance,73.72
2026-08-03T16:17:05.469785+00:00,BNB,0.000,binance,binance,593.36
2026-08-03T16:17:05.469785+00:00,XRP,0.000,binance,bybit,1.08
2026-08-03T16:17:05.469785+00:00,DOGE,0.000,binance,binance,0.07
2026-08-03T16:17:05.469785+00:00,ADA,0.000,binance,bybit,0.19
2026-08-03T16:17:05.469785+00:00,AVAX,0.000,binance,binance,6.55
2026-08-03T16:17:05.469785+00:00,LINK,0.000,binance,binance,8.27
2026-08-03T16:17:05.469785+00:00,DOT,0.000,bybit,bybit,0.82
2026-08-03T16:17:05.469785+00:00,TRX,0.000,binance,bybit,0.33
2026-08-03T16:17:05.469785+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-03T16:17:05.469785+00:00,ATOM,0.000,bybit,binance,1.34
2026-08-03T16:18:13.742025+00:00,BTC,0.341,binance,bybit,63874.31
2026-08-03T16:18:13.742025+00:00,ETH,0.535,binance,bybit,1867.76
2026-08-03T16:18:13.742025+00:00,SOL,0.000,binance,binance,73.62
2026-08-03T16:18:13.742025+00:00,BNB,0.337,binance,bybit,593.09
2026-08-03T16:18:13.742025+00:00,XRP,0.000,binance,bybit,1.08
2026-08-03T16:18:13.742025+00:00,DOGE,0.000,binance,binance,0.07
2026-08-03T16:18:13.742025+00:00,ADA,0.000,binance,bybit,0.19
2026-08-03T16:18:13.742025+00:00,AVAX,0.000,binance,binance,6.54
2026-08-03T16:18:13.742025+00:00,LINK,0.000,binance,binance,8.26
2026-08-03T16:18:13.742025+00:00,DOT,0.000,bybit,bybit,0.82
2026-08-03T16:18:13.742025+00:00,TRX,0.000,binance,bybit,0.33
2026-08-03T16:18:13.742025+00:00,SHIB,-4.065,binance,bybit,0.00
2026-08-03T16:18:13.742025+00:00,ATOM,0.000,binance,binance,1.34
2026-08-03T16:19:22.027085+00:00,BTC,0.580,binance,bybit,63849.85
2026-08-03T16:19:22.027085+00:00,ETH,0.428,binance,bybit,1867.48
2026-08-03T16:19:22.027085+00:00,SOL,0.000,binance,binance,73.62
2026-08-03T16:19:22.027085+00:00,BNB,0.000,binance,binance,593.22
2026-08-03T16:19:22.027085+00:00,XRP,0.000,binance,bybit,1.08
2026-08-03T16:19:22.027085+00:00,DOGE,0.000,binance,binance,0.07
2026-08-03T16:19:22.027085+00:00,ADA,0.000,binance,bybit,0.19
2026-08-03T16:19:22.027085+00:00,AVAX,0.000,binance,binance,6.53
2026-08-03T16:19:22.027085+00:00,LINK,0.000,binance,bybit,8.26
2026-08-03T16:19:22.027085+00:00,DOT,0.000,bybit,bybit,0.82
2026-08-03T16:19:22.027085+00:00,TRX,0.000,binance,bybit,0.33
2026-08-03T16:19:22.027085+00:00,SHIB,0.000,binance,bybit,0.00
2026-08-03T16:19:22.027085+00:00,ATOM,0.000,binance,binance,1.34
2026-08-03T16:20:30.304844+00:00,BTC,0.077,bybit,binance,63849.74
2026-08-03T16:20:30.304844+00:00,ETH,0.375,binance,bybit,1868.43
2026-08-03T16:20:30.304844+00:00,SOL,0.000,binance,bybit,73.63
2026-08-03T16:20:30.304844+00:00,BNB,0.674,binance,bybit,593.38
2026-08-03T16:20:30.304844+00:00,XRP,0.000,binance,binance,1.08
2026-08-03T16:20:30.304844+00:00,DOGE,0.000,binance,binance,0.07
2026-08-03T16:20:30.304844+00:00,ADA,0.000,binance,binance,0.19
2026-08-03T16:20:30.304844+00:00,AVAX,0.000,binance,bybit,6.54
2026-08-03T16:20:30.304844+00:00,LINK,0.000,binance,binance,8.27
2026-08-03T16:20:30.304844+00:00,DOT,0.000,bybit,bybit,0.82
2026-08-03T16:20:30.304844+00:00,TRX,0.000,binance,binance,0.33
2026-08-03T16:20:30.304844+00:00,SHIB,-2.033,binance,bybit,0.00
2026-08-03T16:20:30.304844+00:00,ATOM,0.000,binance,binance,1.34
2026-08-03T16:21:38.551354+00:00,BTC,2.470,binance,bybit,63849.51
2026-08-03T16:21:38.551354+00:00,ETH,0.642,binance,bybit,1868.17
2026-08-03T16:21:38.551354+00:00,SOL,1.359,binance,bybit,73.59
2026-08-03T16:21:38.551354+00:00,BNB,1.348,binance,bybit,593.46
2026-08-03T16:21:38.551354+00:00,XRP,0.923,binance,bybit,1.08
2026-08-03T16:21:38.551354+00:00,DOGE,0.000,binance,bybit,0.07
2026-08-03T16:21:38.551354+00:00,ADA,5.184,binance,bybit,0.19
2026-08-03T16:21:38.551354+00:00,AVAX,0.000,binance,bybit,6.54
2026-08-03T16:21:38.551354+00:00,LINK,0.000,binance,bybit,8.26
2026-08-03T16:21:38.551354+00:00,DOT,1.215,binance,bybit,0.82
2026-08-03T16:21:38.551354+00:00,TRX,0.000,binance,binance,0.33
2026-08-03T16:21:38.551354+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-03T16:21:38.551354+00:00,ATOM,0.000,binance,binance,1.34
2026-08-03T16:22:46.840298+00:00,BTC,0.374,bybit,binance,63866.79
2026-08-03T16:22:46.840298+00:00,ETH,0.535,binance,bybit,1869.73
2026-08-03T16:22:46.840298+00:00,SOL,0.000,binance,binance,73.65
2026-08-03T16:22:46.840298+00:00,BNB,0.674,binance,bybit,593.88
2026-08-03T16:22:46.840298+00:00,XRP,0.000,binance,bybit,1.08
2026-08-03T16:22:46.840298+00:00,DOGE,0.000,binance,bybit,0.07
2026-08-03T16:22:46.840298+00:00,ADA,0.000,binance,bybit,0.19
2026-08-03T16:22:46.840298+00:00,AVAX,0.000,binance,bybit,6.54
2026-08-03T16:22:46.840298+00:00,LINK,0.000,binance,bybit,8.28
2026-08-03T16:22:46.840298+00:00,DOT,0.000,bybit,bybit,0.82
2026-08-03T16:22:46.840298+00:00,TRX,0.000,binance,binance,0.33
2026-08-03T16:22:46.840298+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-03T16:22:46.840298+00:00,ATOM,0.000,binance,binance,1.34
2026-08-03T16:23:55.101666+00:00,BTC,0.992,binance,bybit,63886.73
2026-08-03T16:23:55.101666+00:00,ETH,0.588,binance,bybit,1870.66
2026-08-03T16:23:55.101666+00:00,SOL,0.000,binance,bybit,73.63
2026-08-03T16:23:55.101666+00:00,BNB,0.674,binance,bybit,593.78
2026-08-03T16:23:55.101666+00:00,XRP,0.923,binance,bybit,1.08
2026-08-03T16:23:55.101666+00:00,DOGE,0.000,binance,binance,0.07
2026-08-03T16:23:55.101666+00:00,ADA,0.000,binance,binance,0.19
2026-08-03T16:23:55.101666+00:00,AVAX,0.000,binance,bybit,6.54
2026-08-03T16:23:55.101666+00:00,LINK,0.000,binance,binance,8.27
2026-08-03T16:23:55.101666+00:00,DOT,0.000,bybit,bybit,0.82
2026-08-03T16:23:55.101666+00:00,TRX,0.000,binance,binance,0.33
2026-08-03T16:23:55.101666+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-03T16:23:55.101666+00:00,ATOM,0.000,binance,binance,1.34
2026-08-03T16:25:03.377676+00:00,BTC,0.571,binance,bybit,63922.98
2026-08-03T16:25:03.377676+00:00,ETH,0.909,binance,bybit,1871.26
2026-08-03T16:25:03.377676+00:00,SOL,0.000,binance,bybit,73.63
2026-08-03T16:25:03.377676+00:00,BNB,1.010,binance,bybit,593.97
2026-08-03T16:25:03.377676+00:00,XRP,0.000,binance,binance,1.08
2026-08-03T16:25:03.377676+00:00,DOGE,0.000,bybit,binance,0.07
2026-08-03T16:25:03.377676+00:00,ADA,0.000,binance,binance,0.19
2026-08-03T16:25:03.377676+00:00,AVAX,0.000,binance,bybit,6.54
2026-08-03T16:25:03.377676+00:00,LINK,0.000,binance,binance,8.28
2026-08-03T16:25:03.377676+00:00,DOT,0.000,bybit,bybit,0.82
2026-08-03T16:25:03.377676+00:00,TRX,0.000,binance,binance,0.33
2026-08-03T16:25:03.377676+00:00,SHIB,-4.057,binance,bybit,0.00
2026-08-03T16:25:03.377676+00:00,ATOM,0.000,binance,binance,1.34
2026-08-03T16:26:11.711984+00:00,BTC,0.294,binance,bybit,63934.96
2026-08-03T16:26:11.711984+00:00,ETH,1.015,binance,bybit,1871.96
2026-08-03T16:26:11.711984+00:00,SOL,0.000,binance,bybit,73.66
2026-08-03T16:26:11.711984+00:00,BNB,0.842,binance,bybit,594.17
2026-08-03T16:26:11.711984+00:00,XRP,0.922,binance,bybit,1.08
2026-08-03T16:26:11.711984+00:00,DOGE,0.000,binance,bybit,0.07
2026-08-03T16:26:11.711984+00:00,ADA,0.000,binance,binance,0.19
2026-08-03T16:26:11.711984+00:00,AVAX,1.529,binance,bybit,6.54
2026-08-03T16:26:11.711984+00:00,LINK,0.000,binance,bybit,8.28
2026-08-03T16:26:11.711984+00:00,DOT,0.000,bybit,bybit,0.82
2026-08-03T16:26:11.711984+00:00,TRX,0.000,binance,binance,0.33
2026-08-03T16:26:11.711984+00:00,SHIB,-2.028,binance,bybit,0.00
2026-08-03T16:26:11.711984+00:00,ATOM,0.000,binance,binance,1.34
2026-08-03T16:27:20.014299+00:00,BTC,0.000,binance,binance,63898.01
2026-08-03T16:27:20.014299+00:00,ETH,0.000,binance,binance,1870.86
2026-08-03T16:27:20.014299+00:00,SOL,0.000,binance,bybit,73.60
